city,Tree Species,city_count,state,state_count
San Francisco,Hinoki cypress,4,North Carolina,1
San Francisco,Hinoki cypress,4,Washington,190
Seattle,Hinoki cypress,190,California,4
Seattle,Hinoki cypress,190,North Carolina,1
Seattle,Hinoki cypress,190,Washington,190
Greensboro,Holly osmanthus,3,North Carolina,3
Greensboro,Hop hornbeam,2,North Carolina,2
Greensboro,Hop tree,1,North Carolina,1
Greensboro,Hybrid boxwood,2,North Carolina,2
Greensboro,Hybrid crape myrtle,4,North Carolina,4
Greensboro,Hybrid live oak,1,North Carolina,1
Greensboro,Indian hawthorn,2,California,633
Greensboro,Indian hawthorn,2,Florida,1
Greensboro,Indian hawthorn,2,North Carolina,2
Los Angeles,Indian hawthorn,13,California,633
Los Angeles,Indian hawthorn,13,Florida,1
Los Angeles,Indian hawthorn,13,North Carolina,2
Orlando,Indian hawthorn,1,California,633
Orlando,Indian hawthorn,1,Florida,1
Orlando,Indian hawthorn,1,North Carolina,2
San Francisco,Indian hawthorn,620,California,633
San Francisco,Indian hawthorn,620,Florida,1
San Francisco,Indian hawthorn,620,North Carolina,2
Greensboro,Isu tree,1,North Carolina,1
Greensboro,Japanese apricot,2,District of Columbia,56
Greensboro,Japanese apricot,2,North Carolina,2
Washington DC,Japanese apricot,56,District of Columbia,56
Washington DC,Japanese apricot,56,North Carolina,2
Greensboro,Japanese aralia,1,North Carolina,1
Greensboro,Japanese arborvitae,1,North Carolina,1
Greensboro,Japanese blue oak,3,North Carolina,3
Greensboro,Japanese camellia,2,California,5
Greensboro,Japanese camellia,2,North Carolina,2
Greensboro,Japanese camellia,2,Texas,5
Houston,Japanese camellia,5,California,5
Houston,Japanese camellia,5,North Carolina,2
Houston,Japanese camellia,5,Texas,5
Los Angeles,Japanese camellia,5,California,5
Los Angeles,Japanese camellia,5,North Carolina,2
Los Angeles,Japanese camellia,5,Texas,5
Greensboro,Japanese cherry,1,Iowa,1
Greensboro,Japanese cherry,1,North Carolina,1
Milo,Japanese cherry,1,Iowa,1
Milo,Japanese cherry,1,North Carolina,1
Greensboro,Japanese crape myrtle,5,North Carolina,5
Greensboro,Japanese plum yew,3,North Carolina,3
Greensboro,Japanese snowball viburnum,1,North Carolina,1
Greensboro,Japanese spindle tree,1,North Carolina,1
Greensboro,Japanese ternstroemia,1,Louisiana,1
Greensboro,Japanese ternstroemia,1,North Carolina,1
New Orleans,Japanese ternstroemia,1,Louisiana,1
New Orleans,Japanese ternstroemia,1,North Carolina,1
Greensboro,Japanese yellowwood,1,North Carolina,1
Greensboro,Japenese maple,12,North Carolina,12
Greensboro,Juniper?,1,North Carolina,1
Greensboro,Keeled bulrush,1,North Carolina,1
Greensboro,Koehne holly,2,North Carolina,2
Greensboro,Kurogane holly,1,North Carolina,1
Greensboro,Lalande firethorn,1,North Carolina,1
Greensboro,Lantanaphyllum viburnum,1,North Carolina,1
Greensboro,Leaf boxwood little,5,North Carolina,5
Greensboro,Leaf linden little,1,California,636
Greensboro,Leaf linden little,1,North Carolina,1
Stockton,Leaf linden little,636,California,636
Stockton,Leaf linden little,636,North Carolina,1
Greensboro,Leatherleaf mahonia,2,North Carolina,2
Greensboro,Leaved maple vine,1,North Carolina,1
Greensboro,Ligustrum,5,North Carolina,5
Greensboro,Ligustrum,5,Texas,495
Houston,Ligustrum,495,North Carolina,5
Houston,Ligustrum,495,Texas,495
Greensboro,Lily magnolia,1,Louisiana,1
Greensboro,Lily magnolia,1,North Carolina,1
New Orleans,Lily magnolia,1,Louisiana,1
New Orleans,Lily magnolia,1,North Carolina,1
Greensboro,Little red holly,1,North Carolina,1
Greensboro,Lobed red maple three,14,North Carolina,14
Greensboro,Lobed sweetgum round,1,North Carolina,1
Greensboro,Loblolly pine hybrid pitch,1,North Carolina,1
Greensboro,Loblolly pine hybrid slash,1,North Carolina,1
Greensboro,Longleaf pine hybrid slash,1,North Carolina,1
Greensboro,Longstalk holly,1,North Carolina,1
Greensboro,Low serviceberry,1,North Carolina,1
Greensboro,Mary nell holly,1,North Carolina,1
Greensboro,Mulbery,1,North Carolina,1
Greensboro,Needle palm,1,California,1
Greensboro,Needle palm,1,North Carolina,1
Los Angeles,Needle palm,1,California,1
Los Angeles,Needle palm,1,North Carolina,1
Greensboro,Nellie stevens holly,4,Louisiana,1
Greensboro,Nellie stevens holly,4,North Carolina,4
New Orleans,Nellie stevens holly,1,Louisiana,1
New Orleans,Nellie stevens holly,1,North Carolina,4
Greensboro,Ninebark,1,North Carolina,1
Greensboro,Ninebark,1,Oregon,2
Portland,Ninebark,2,North Carolina,1
Portland,Ninebark,2,Oregon,2
Greensboro,Nutmeg hickory,1,North Carolina,1
Greensboro,Nuttall hybrid oak pin,1,North Carolina,1
Greensboro,Oakleaf holly,1,North Carolina,1
Greensboro,Oakleaf hydrangea,1,North Carolina,1
Greensboro,Ogeechee tupelo,1,North Carolina,1
Greensboro,Oglethorpe oak,2,North Carolina,2
Greensboro,Ornamental cherry,57,California,2300
Greensboro,Ornamental cherry,57,North Carolina,57
San Francisco,Ornamental cherry,2300,California,2300
San Francisco,Ornamental cherry,2300,North Carolina,57
Greensboro,Painted buckeye,1,North Carolina,1
Greensboro,Pampas grass,1,North Carolina,1
Greensboro,Panicle hydrangea,3,North Carolina,3
Greensboro,Pineapple guava,1,California,163
Greensboro,Pineapple guava,1,Louisiana,1
Greensboro,Pineapple guava,1,North Carolina,1
Greensboro,Pineapple guava,1,Texas,6
Houston,Pineapple guava,6,California,163
Houston,Pineapple guava,6,Louisiana,1
Houston,Pineapple guava,6,North Carolina,1
Houston,Pineapple guava,6,Texas,6
Huntington Beach,Pineapple guava,3,California,163
Huntington Beach,Pineapple guava,3,Louisiana,1
Huntington Beach,Pineapple guava,3,North Carolina,1
Huntington Beach,Pineapple guava,3,Texas,6
Irvine,Pineapple guava,1,California,163
Irvine,Pineapple guava,1,Louisiana,1
Irvine,Pineapple guava,1,North Carolina,1
Irvine,Pineapple guava,1,Texas,6
Los Angeles,Pineapple guava,154,California,163
Los Angeles,Pineapple guava,154,Louisiana,1
Los Angeles,Pineapple guava,154,North Carolina,1
Los Angeles,Pineapple guava,154,Texas,6
New Orleans,Pineapple guava,1,California,163
New Orleans,Pineapple guava,1,Louisiana,1
New Orleans,Pineapple guava,1,North Carolina,1
New Orleans,Pineapple guava,1,Texas,6
Stockton,Pineapple guava,5,California,163
Stockton,Pineapple guava,5,Louisiana,1
Stockton,Pineapple guava,5,North Carolina,1
Stockton,Pineapple guava,5,Texas,6
Greensboro,Pino triste weeping pine,1,North Carolina,1
Greensboro,Planer tree,1,North Carolina,1
Greensboro,Poison ivy,1,North Carolina,1
Greensboro,Portugal laurel,1,California,2
Greensboro,Portugal laurel,1,North Carolina,1
Greensboro,Portugal laurel,1,Washington,54
Los Angeles,Portugal laurel,2,California,2
Los Angeles,Portugal laurel,2,North Carolina,1
Los Angeles,Portugal laurel,2,Washington,54
Seattle,Portugal laurel,54,California,2
Seattle,Portugal laurel,54,North Carolina,1
Seattle,Portugal laurel,54,Washington,54
Greensboro,Portuguese oak,2,North Carolina,2
Greensboro,Prague viburnum,2,North Carolina,2
Greensboro,Prickly pear,1,North Carolina,1
Greensboro,Purple chokeberry,1,North Carolina,1
Greensboro,Purple crabapple,1,North Carolina,1
Greensboro,Purple crabapple,1,Washington,2
Seattle,Purple crabapple,2,North Carolina,1
Seattle,Purple crabapple,2,Washington,2
Greensboro,Purple european smoketree,1,North Carolina,1
Greensboro,Red chokeberry,1,North Carolina,1
Greensboro,Red oak ?,3,North Carolina,3
Greensboro,Red tip photinia,1,North Carolina,1
Greensboro,Redwood,1,California,251
Greensboro,Redwood,1,North Carolina,1
Greensboro,Redwood,1,Oregon,61
Portland,Redwood,61,California,251
Portland,Redwood,61,North Carolina,1
Portland,Redwood,61,Oregon,61
Rancho Cucamonga,Redwood,21,California,251
Rancho Cucamonga,Redwood,21,North Carolina,1
Rancho Cucamonga,Redwood,21,Oregon,61
San Diego,Redwood,27,California,251
San Diego,Redwood,27,North Carolina,1
San Diego,Redwood,27,Oregon,61
Santa Rosa,Redwood,203,California,251
Santa Rosa,Redwood,203,North Carolina,1
Santa Rosa,Redwood,203,Oregon,61
Greensboro,Sand live oak,1,Florida,3784
Greensboro,Sand live oak,1,North Carolina,1
None,Sand live oak,587,Florida,3784
None,Sand live oak,587,North Carolina,1
Orlando,Sand live oak,1,Florida,3784
Orlando,Sand live oak,1,North Carolina,1
Tampa,Sand live oak,3193,Florida,3784
Tampa,Sand live oak,3193,North Carolina,1
Temple Terrace,Sand live oak,3,Florida,3784
Temple Terrace,Sand live oak,3,North Carolina,1
Greensboro,Sand pine,1,Florida,26
Greensboro,Sand pine,1,North Carolina,1
Orlando,Sand pine,1,Florida,26
Orlando,Sand pine,1,North Carolina,1
Tampa,Sand pine,25,Florida,26
Tampa,Sand pine,25,North Carolina,1
Greensboro,Sawara cypress,9,North Carolina,9
Greensboro,Sawara cypress,9,Washington,130
Seattle,Sawara cypress,130,North Carolina,9
Seattle,Sawara cypress,130,Washington,130
Greensboro,Shangtung maple,1,North Carolina,1
Greensboro,Silky dogwood,1,Kentucky,2
Greensboro,Silky dogwood,1,Louisiana,1
Greensboro,Silky dogwood,1,North Carolina,1
Louisville,Silky dogwood,2,Kentucky,2
Louisville,Silky dogwood,2,Louisiana,1
Louisville,Silky dogwood,2,North Carolina,1
New Orleans,Silky dogwood,1,Kentucky,2
New Orleans,Silky dogwood,1,Louisiana,1
New Orleans,Silky dogwood,1,North Carolina,1
Greensboro,Silvergrass,1,North Carolina,1
Greensboro,Silverthorn,1,North Carolina,1
Greensboro,Slender deutzia,1,North Carolina,1
Greensboro,Small's white ash,1,North Carolina,1
Greensboro,Smooth arrowwood,2,North Carolina,2
Greensboro,Sonderegger pine,2,North Carolina,2
Greensboro,Sophora?,1,North Carolina,1
Greensboro,Southern bayberry,1,Florida,1
Greensboro,Southern bayberry,1,North Carolina,1
Orlando,Southern bayberry,1,Florida,1
Orlando,Southern bayberry,1,North Carolina,1
Greensboro,Southern sugar maple,9,Louisiana,1
Greensboro,Southern sugar maple,9,North Carolina,9
New Orleans,Southern sugar maple,1,Louisiana,1
New Orleans,Southern sugar maple,1,North Carolina,9
Greensboro,Spanish bayonet,2,North Carolina,2
Greensboro,Sparkelberry,2,North Carolina,2
Greensboro,Spotted laurel,1,North Carolina,1
Greensboro,Spruce pine,7,Louisiana,1
Greensboro,Spruce pine,7,New York,1
Greensboro,Spruce pine,7,North Carolina,7
New Orleans,Spruce pine,1,Louisiana,1
New Orleans,Spruce pine,1,New York,1
New Orleans,Spruce pine,1,North Carolina,7
Rochester,Spruce pine,1,Louisiana,1
Rochester,Spruce pine,1,New York,1
Rochester,Spruce pine,1,North Carolina,7
Greensboro,St. andrew's cross,2,North Carolina,2
Greensboro,Stone oak,1,North Carolina,1
Greensboro,Strawberry bush,1,North Carolina,1
Greensboro,Sugi japanese cedar,2,North Carolina,2
Greensboro,Swamp bay,1,North Carolina,1
Greensboro,Swamp tupelo,1,North Carolina,1
Greensboro,Tea,2,North Carolina,2
Greensboro,Tea,2,Texas,2
Houston,Tea,2,North Carolina,2
Houston,Tea,2,Texas,2
Greensboro,Threadleaf sawara cypress,4,North Carolina,4
Greensboro,Thunberg's spiraea,1,North Carolina,1
Greensboro,Topal holly,5,North Carolina,5
Greensboro,Tough bully,1,Florida,14
Greensboro,Tough bully,1,North Carolina,1
Tampa,Tough bully,14,Florida,14
Tampa,Tough bully,14,North Carolina,1
Greensboro,Trumpet creeper,1,North Carolina,1
Greensboro,Tung oil tree,1,Louisiana,1
Greensboro,Tung oil tree,1,North Carolina,1
New Orleans,Tung oil tree,1,Louisiana,1
New Orleans,Tung oil tree,1,North Carolina,1
Greensboro,Unidentified,7,North Carolina,7
Greensboro,Virginia sweetspire,1,North Carolina,1
Greensboro,Wagner's windmill palm,1,North Carolina,1
Greensboro,Water tupelo,1,Kentucky,14
Greensboro,Water tupelo,1,Louisiana,1
Greensboro,Water tupelo,1,Missouri,5
Greensboro,Water tupelo,1,North Carolina,1
Greensboro,Water tupelo,1,Texas,1
Houston,Water tupelo,1,Kentucky,14
Houston,Water tupelo,1,Louisiana,1
Houston,Water tupelo,1,Missouri,5
Houston,Water tupelo,1,North Carolina,1
Houston,Water tupelo,1,Texas,1
Louisville,Water tupelo,14,Kentucky,14
Louisville,Water tupelo,14,Louisiana,1
Louisville,Water tupelo,14,Missouri,5
Louisville,Water tupelo,14,North Carolina,1
Louisville,Water tupelo,14,Texas,1
New Orleans,Water tupelo,1,Kentucky,14
New Orleans,Water tupelo,1,Louisiana,1
New Orleans,Water tupelo,1,Missouri,5
New Orleans,Water tupelo,1,North Carolina,1
New Orleans,Water tupelo,1,Texas,1
St. Louis,Water tupelo,5,Kentucky,14
St. Louis,Water tupelo,5,Louisiana,1
St. Louis,Water tupelo,5,Missouri,5
St. Louis,Water tupelo,5,North Carolina,1
St. Louis,Water tupelo,5,Texas,1
Greensboro,Weeping yaupon holly,1,North Carolina,1
Greensboro,Western red cedar,3,California,24
Greensboro,Western red cedar,3,Louisiana,1
Greensboro,Western red cedar,3,North Carolina,3
Greensboro,Western red cedar,3,Washington,1565
Los Angeles,Western red cedar,15,California,24
Los Angeles,Western red cedar,15,Louisiana,1
Los Angeles,Western red cedar,15,North Carolina,3
Los Angeles,Western red cedar,15,Washington,1565
New Orleans,Western red cedar,1,California,24
New Orleans,Western red cedar,1,Louisiana,1
New Orleans,Western red cedar,1,North Carolina,3
New Orleans,Western red cedar,1,Washington,1565
San Francisco,Western red cedar,9,California,24
San Francisco,Western red cedar,9,Louisiana,1
San Francisco,Western red cedar,9,North Carolina,3
San Francisco,Western red cedar,9,Washington,1565
Seattle,Western red cedar,1565,California,24
Seattle,Western red cedar,1565,Louisiana,1
Seattle,Western red cedar,1565,North Carolina,3
Seattle,Western red cedar,1565,Washington,1565
Greensboro,White cypress pine,15,North Carolina,15
Greensboro,Willow hybrid oak bluejack,1,North Carolina,1
Greensboro,Willowleaf chinese holly,1,North Carolina,1
Greensboro,Wing silverbell two,1,North Carolina,1
Greensboro,Winged burning bush,3,Kansas,19
Greensboro,Winged burning bush,3,North Carolina,3
Overland Park,Winged burning bush,19,Kansas,19
Overland Park,Winged burning bush,19,North Carolina,3
Greensboro,Winter heath,1,North Carolina,1
Greensboro,Wintergreen barberry,1,North Carolina,1
Greensboro,Witherod viburnum,1,North Carolina,1
Greensboro,Wreath spiraea bridal,1,North Carolina,1
Greensboro,Yellow anisetree,1,North Carolina,1
Greensboro,Yellow passionflower,1,North Carolina,1
Greensboro,Yellow poplar,6,North Carolina,6
Greensboro,Yellow poplar,6,Texas,59
Houston,Yellow poplar,59,North Carolina,6
Houston,Yellow poplar,59,Texas,59
Greensboro,Yellow threadleaf sawara cypress,2,North Carolina,2
Greensboro,Yellowleaf hawthorn,1,Florida,1
Greensboro,Yellowleaf hawthorn,1,North Carolina,1
Tampa,Yellowleaf hawthorn,1,Florida,1
Tampa,Yellowleaf hawthorn,1,North Carolina,1
Hales Corners,Ash  mountain,1,Wisconsin,5
New Berlin,Ash  mountain,3,Wisconsin,5
Watertown,Ash  mountain,1,Wisconsin,5
Hales Corners,Katsura,3,Oregon,1600
Hales Corners,Katsura,3,South Dakota,8
Hales Corners,Katsura,3,Wisconsin,13
Milwaukee,Katsura,3,Oregon,1600
Milwaukee,Katsura,3,South Dakota,8
Milwaukee,Katsura,3,Wisconsin,13
New Berlin,Katsura,4,Oregon,1600
New Berlin,Katsura,4,South Dakota,8
New Berlin,Katsura,4,Wisconsin,13
Portland,Katsura,1600,Oregon,1600
Portland,Katsura,1600,South Dakota,8
Portland,Katsura,1600,Wisconsin,13
Sioux Falls,Katsura,8,Oregon,1600
Sioux Falls,Katsura,8,South Dakota,8
Sioux Falls,Katsura,8,Wisconsin,13
Watertown,Katsura,3,Oregon,1600
Watertown,Katsura,3,South Dakota,8
Watertown,Katsura,3,Wisconsin,13
Hales Corners,Turkish filburt,1,Wisconsin,23
Milwaukee,Turkish filburt,2,Wisconsin,23
New Berlin,Turkish filburt,9,Wisconsin,23
Watertown,Turkish filburt,3,Wisconsin,23
Wauwatosa,Turkish filburt,8,Wisconsin,23
Honolulu,African mimusops,17,Hawaii,18
Kailua,African mimusops,1,Hawaii,18
Honolulu,Alahe'e,3,Hawaii,5
Kailua,Alahe'e,1,Hawaii,5
Kaneohe,Alahe'e,1,Hawaii,5
Honolulu,Alexandra palm,25,Hawaii,30
Honolulu,Alexandra palm,25,Louisiana,1
Kailua,Alexandra palm,4,Hawaii,30
Kailua,Alexandra palm,4,Louisiana,1
Kaneohe,Alexandra palm,1,Hawaii,30
Kaneohe,Alexandra palm,1,Louisiana,1
New Orleans,Alexandra palm,1,Hawaii,30
New Orleans,Alexandra palm,1,Louisiana,1
Honolulu,Alibangbang,4,Hawaii,4
Honolulu,Allspice,4,Hawaii,35
Kailua,Allspice,14,Hawaii,35
Kaneohe,Allspice,17,Hawaii,35
Honolulu,Apple rose,1,Hawaii,1
Honolulu,Autograph tree,74,Florida,1
Honolulu,Autograph tree,74,Hawaii,135
Kailua,Autograph tree,60,Florida,1
Kailua,Autograph tree,60,Hawaii,135
Kaneohe,Autograph tree,1,Florida,1
Kaneohe,Autograph tree,1,Hawaii,135
Miami,Autograph tree,1,Florida,1
Miami,Autograph tree,1,Hawaii,135
Honolulu,Banyan,43,Hawaii,47
Kailua,Banyan,1,Hawaii,47
Kaneohe,Banyan,3,Hawaii,47
Honolulu,Baobab,11,Hawaii,11
Honolulu,Bastard cedar,1,Hawaii,1
Honolulu,Beach heliotrope,40,Hawaii,86
Kailua,Beach heliotrope,46,Hawaii,86
Honolulu,Bean weeping boer,22,Hawaii,22
Honolulu,Benjamin fig,51,California,1
Honolulu,Benjamin fig,51,Florida,3
Honolulu,Benjamin fig,51,Hawaii,72
Irvine,Benjamin fig,1,California,1
Irvine,Benjamin fig,1,Florida,3
Irvine,Benjamin fig,1,Hawaii,72
Kailua,Benjamin fig,3,California,1
Kailua,Benjamin fig,3,Florida,3
Kailua,Benjamin fig,3,Hawaii,72
Kaneohe,Benjamin fig,15,California,1
Kaneohe,Benjamin fig,15,Florida,3
Kaneohe,Benjamin fig,15,Hawaii,72
Miami,Benjamin fig,3,California,1
Miami,Benjamin fig,3,Florida,3
Miami,Benjamin fig,3,Hawaii,72
Honolulu,Bombax tree,1,Hawaii,1
Honolulu,Breadfruit / ulu,3,Hawaii,8
Kaneohe,Breadfruit / ulu,4,Hawaii,8
Honolulu,Buttercup tree,1,Hawaii,2
Honolulu,Calabash tree,2,Hawaii,5
Kailua,Calabash tree,2,Hawaii,5
Honolulu,Candle tree,2,Hawaii,2
Honolulu,Caribbean royal palm,2,Hawaii,5
Honolulu,Cecropia,1,Hawaii,1
Honolulu,Chachimbo,1,Hawaii,1
Honolulu,Christmas berry,15,Hawaii,23
Kailua,Christmas berry,7,Hawaii,23
Kaneohe,Christmas berry,1,Hawaii,23
Honolulu,Citrus sp.,2,Hawaii,13
Kailua,Citrus sp.,10,Hawaii,13
Kaneohe,Citrus sp.,1,Hawaii,13
Honolulu,Cook pine,42,Hawaii,89
Kailua,Cook pine,13,Hawaii,89
Kaneohe,Cook pine,32,Hawaii,89
Honolulu,Cotton tree red silk,6,Hawaii,6
Honolulu,Dracaena sp.,9,Hawaii,12
Kaneohe,Dracaena sp.,3,Hawaii,12
Honolulu,Earpod,8,Hawaii,10
Honolulu,East african yellowwood,1,Hawaii,1
Honolulu,European fan palm,2,Hawaii,12
Kaneohe,European fan palm,10,Hawaii,12
Honolulu,Eye plant birds,1,Hawaii,2
Kailua,Eye plant birds,1,Hawaii,2
Honolulu,False ashoka,8,Hawaii,9
Kaneohe,False ashoka,1,Hawaii,9
Honolulu,False kamani,24,Hawaii,43
Kailua,False kamani,18,Hawaii,43
Kaneohe,False kamani,1,Hawaii,43
Honolulu,False olive,163,Hawaii,227
Kailua,False olive,35,Hawaii,227
